Feature 1,Feature 2,Feature 3,count,mean,std,min,25%,50%,75%,max
Browser Patch Minor,OS Version,OS Version Patch Minor,44.0000,0.0654,0.0639,0.0108,0.0269,0.0475,0.0857,0.3714
Browser Patch Minor,OS Version,Device Brand,75.0000,0.1554,0.2120,0.0100,0.0380,0.0856,0.1360,1.0000
Browser Patch Minor,OS Version,Device Model,97.0000,0.1456,0.1904,0.0082,0.0379,0.0856,0.1528,1.0000
Browser Patch Minor,OS Version,Device Type,97.0000,0.1456,0.1904,0.0082,0.0379,0.0856,0.1528,1.0000
Browser Patch Minor,OS Version,Packet Bin,132.0000,0.1057,0.1054,0.0000,0.0372,0.0761,0.1289,0.8000
Browser Patch Minor,OS Version,Global Source IP,78.0000,0.2686,0.3160,0.0000,0.0392,0.0998,0.4481,1.0000
Browser Patch Minor,OS Version,Global Destination IP,75.0000,0.2664,0.3205,0.0108,0.0392,0.0974,0.3524,1.0000
Browser Patch Minor,OS Version,Is Proxy,88.0000,0.0876,0.0755,0.0076,0.0332,0.0675,0.1295,0.4000
Browser Patch Minor,OS Version Minor,OS Version Patch,232.0000,0.1620,0.1044,0.0000,0.0833,0.1429,0.2273,0.5200
Browser Patch Minor,OS Version Minor,OS Version Patch Minor,28.0000,0.0444,0.0305,0.0084,0.0228,0.0411,0.0583,0.1346
Browser Patch Minor,OS Version Minor,Device Brand,51.0000,0.1411,0.2474,0.0000,0.0237,0.0511,0.1120,1.0000
Browser Patch Minor,OS Version Minor,Device Model,68.0000,0.1352,0.2195,0.0000,0.0334,0.0602,0.1232,1.0000
Browser Patch Minor,OS Version Minor,Device Type,68.0000,0.1352,0.2195,0.0000,0.0334,0.0602,0.1232,1.0000
Browser Patch Minor,OS Version Minor,Packet Bin,84.0000,0.0859,0.0626,0.0041,0.0475,0.0737,0.1042,0.3333
Browser Patch Minor,OS Version Minor,Global Source IP,51.0000,0.2776,0.3180,0.0070,0.0406,0.0741,0.5000,1.0000
Browser Patch Minor,OS Version Minor,Global Destination IP,53.0000,0.3423,0.3821,0.0079,0.0424,0.1188,0.6000,1.0000
Browser Patch Minor,OS Version Minor,Is Proxy,56.0000,0.0636,0.0440,0.0037,0.0360,0.0531,0.0811,0.2079
Browser Patch Minor,OS Version Patch,OS Version Patch Minor,22.0000,0.0465,0.0302,0.0076,0.0264,0.0378,0.0578,0.1510
Browser Patch Minor,OS Version Patch,Device Brand,51.0000,0.1716,0.2395,0.0089,0.0368,0.0703,0.1442,1.0000
Browser Patch Minor,OS Version Patch,Device Model,96.0000,0.1532,0.1803,0.0048,0.0579,0.1090,0.1562,1.0000
Browser Patch Minor,OS Version Patch,Device Type,96.0000,0.1532,0.1803,0.0048,0.0579,0.1090,0.1562,1.0000
Browser Patch Minor,OS Version Patch,Packet Bin,66.0000,0.0833,0.0558,0.0110,0.0467,0.0703,0.0982,0.2444
Browser Patch Minor,OS Version Patch,Global Source IP,40.0000,0.2660,0.3494,0.0000,0.0341,0.0630,0.5000,1.0000
Browser Patch Minor,OS Version Patch,Global Destination IP,42.0000,0.3074,0.3533,0.0000,0.0389,0.0753,0.5000,1.0000
Browser Patch Minor,OS Version Patch,Is Proxy,44.0000,0.0718,0.0485,0.0091,0.0405,0.0574,0.0917,0.2738
Browser Patch Minor,OS Version Patch Minor,Scale Packet Length,2869.0000,0.3220,0.2214,0.0000,0.1600,0.2609,0.4286,1.0000
Browser Patch Minor,Device Model,Global Source IP,28.0000,0.2318,0.2941,0.0092,0.0311,0.1042,0.3438,1.0000
Browser Patch Minor,Device Model,Global Destination IP,27.0000,0.1817,0.2402,0.0000,0.0239,0.0769,0.2554,1.0000
Browser Patch Minor,Device Type,Global Source IP,28.0000,0.2318,0.2941,0.0092,0.0311,0.1042,0.3438,1.0000
Browser Patch Minor,Device Type,Global Destination IP,27.0000,0.1817,0.2402,0.0000,0.0239,0.0769,0.2554,1.0000
Browser Patch Minor,Packet Bin,Scale Packet Length,2869.0000,0.3220,0.2214,0.0000,0.1600,0.2609,0.4286,1.0000
Browser Patch Minor,Scale Packet Length,Global Source IP,3036.0000,0.3586,0.2632,0.0000,0.1667,0.2835,0.5000,1.0000
Browser Patch Minor,Scale Packet Length,Global Destination IP,3033.0000,0.3588,0.2631,0.0000,0.1667,0.2800,0.5000,1.0000
Browser Patch Minor,Scale Packet Length,Is Proxy,5584.0000,0.4553,0.2919,0.0000,0.2308,0.4000,0.6667,1.0000
Browser Patch Minor,Global Source IP,Global Destination IP,6.0000,0.0991,0.0730,0.0059,0.0358,0.1288,0.1551,0.1622
OS Name,OS Version,OS Version Minor,61.0000,0.0694,0.0598,0.0036,0.0300,0.0468,0.0984,0.2653
OS Name,OS Version,OS Version Patch,69.0000,0.0834,0.0680,0.0036,0.0294,0.0617,0.1356,0.2615
OS Name,OS Version,OS Version Patch Minor,33.0000,0.0540,0.0512,0.0025,0.0254,0.0354,0.0705,0.2549
OS Name,OS Version,Device Brand,45.0000,0.1873,0.2684,0.0025,0.0292,0.0611,0.2000,1.0000
OS Name,OS Version,Device Model,56.0000,0.1652,0.2452,0.0036,0.0263,0.0618,0.1421,1.0000
OS Name,OS Version,Device Type,56.0000,0.1652,0.2452,0.0036,0.0263,0.0618,0.1421,1.0000
OS Name,OS Version,Packet Bin,99.0000,0.0883,0.0782,0.0087,0.0337,0.0612,0.1189,0.4737
OS Name,OS Version,Global Source IP,60.0000,0.2175,0.2790,0.0000,0.0300,0.0760,0.3177,1.0000
OS Name,OS Version,Global Destination IP,62.0000,0.2845,0.3374,0.0000,0.0304,0.0914,0.4821,1.0000
OS Name,OS Version,Is Proxy,66.0000,0.0689,0.0633,0.0044,0.0212,0.0527,0.0877,0.3214
OS Name,OS Version Minor,OS Version Patch,129.0000,0.1073,0.0574,0.0071,0.0698,0.0968,0.1493,0.2647
OS Name,OS Version Minor,Device Model,43.0000,0.1481,0.2656,0.0000,0.0316,0.0526,0.0963,1.0000
OS Name,OS Version Minor,Device Type,43.0000,0.1481,0.2656,0.0000,0.0316,0.0526,0.0963,1.0000
OS Name,OS Version Minor,Packet Bin,69.0000,0.0834,0.0688,0.0042,0.0347,0.0642,0.1129,0.3750
OS Name,OS Version Minor,Global Source IP,44.0000,0.2245,0.2883,0.0000,0.0310,0.0743,0.3052,1.0000
OS Name,OS Version Minor,Global Destination IP,43.0000,0.3140,0.3587,0.0000,0.0369,0.0877,0.6125,1.0000
OS Name,OS Version Minor,Is Proxy,46.0000,0.0627,0.0543,0.0023,0.0208,0.0559,0.0861,0.2727
OS Name,OS Version Patch,OS Version Patch Minor,29.0000,0.0583,0.0465,0.0071,0.0245,0.0459,0.0778,0.1942
OS Name,OS Version Patch,Device Brand,40.0000,0.1831,0.2657,0.0069,0.0289,0.0675,0.1816,1.0000
OS Name,OS Version Patch,Device Model,56.0000,0.1578,0.2303,0.0069,0.0308,0.0673,0.1512,1.0000
OS Name,OS Version Patch,Device Type,56.0000,0.1578,0.2303,0.0069,0.0308,0.0673,0.1512,1.0000
OS Name,OS Version Patch,Packet Bin,87.0000,0.0961,0.0807,0.0042,0.0460,0.0738,0.1153,0.4118
OS Name,OS Version Patch,Global Source IP,52.0000,0.2574,0.3109,0.0000,0.0377,0.0846,0.4250,1.0000
OS Name,OS Version Patch,Global Destination IP,56.0000,0.2994,0.3472,0.0000,0.0376,0.1120,0.5000,1.0000
OS Name,OS Version Patch,Is Proxy,58.0000,0.0829,0.0712,0.0042,0.0341,0.0610,0.1048,0.3469
OS Name,OS Version Patch Minor,Scale Packet Length,6983.0000,0.4931,0.2915,0.0000,0.2500,0.5000,0.6667,1.0000
OS Name,Device Brand,Scale Packet Length,7942.0000,0.5386,0.3081,0.0000,0.2727,0.5000,0.7500,1.0000
OS Name,Device Model,Packet Bin,36.0000,0.0982,0.1371,0.0000,0.0207,0.0445,0.0975,0.6667
OS Name,Device Model,Global Destination IP,23.0000,0.2145,0.2823,0.0079,0.0208,0.1111,0.2721,1.0000
OS Name,Device Type,Packet Bin,36.0000,0.0982,0.1371,0.0000,0.0207,0.0445,0.0975,0.6667
OS Name,Device Type,Global Destination IP,23.0000,0.2145,0.2823,0.0079,0.0208,0.1111,0.2721,1.0000
OS Name,Packet Bin,Scale Packet Length,6983.0000,0.4931,0.2915,0.0000,0.2500,0.5000,0.6667,1.0000
OS Name,Packet Bin,Global Source IP,30.0000,0.1897,0.2283,0.0031,0.0222,0.0710,0.2932,0.6667
OS Name,Scale Packet Length,Global Source IP,7153.0000,0.5061,0.2987,0.0000,0.2500,0.5000,0.6667,1.0000
OS Name,Scale Packet Length,Global Destination IP,7148.0000,0.5060,0.2978,0.0000,0.2500,0.5000,0.6667,1.0000
OS Name,Global Source IP,Global Destination IP,15.0000,0.1339,0.1200,0.0074,0.0213,0.0952,0.2361,0.3750
OS Version,OS Version Minor,OS Version Patch,163.0000,0.1105,0.0643,0.0036,0.0637,0.0996,0.1579,0.2653
OS Version,OS Version Minor,OS Version Patch Minor,51.0000,0.0663,0.0634,0.0036,0.0280,0.0423,0.0801,0.2653
OS Version,OS Version Minor,Device Brand,79.0000,0.1915,0.2750,0.0000,0.0319,0.0706,0.1849,1.0000
OS Version,OS Version Minor,Device Model,90.0000,0.1773,0.2608,0.0000,0.0331,0.0642,0.1573,1.0000
OS Version,OS Version Minor,Device Type,90.0000,0.1773,0.2608,0.0000,0.0331,0.0642,0.1573,1.0000
OS Version,OS Version Minor,Packet Bin,153.0000,0.1145,0.1081,0.0087,0.0395,0.0774,0.1538,0.6667
OS Version,OS Version Minor,Global Source IP,90.0000,0.2446,0.2920,0.0000,0.0309,0.1129,0.3937,1.0000
OS Version,OS Version Minor,Global Destination IP,91.0000,0.3076,0.3416,0.0000,0.0345,0.1429,0.5000,1.0000
OS Version,OS Version Minor,Is Proxy,102.0000,0.0846,0.0737,0.0044,0.0275,0.0660,0.1111,0.3333
OS Version,OS Version Patch,OS Version Patch Minor,59.0000,0.0771,0.0660,0.0036,0.0239,0.0611,0.1326,0.2549
OS Version,OS Version Patch,Device Brand,86.0000,0.2027,0.2587,0.0036,0.0319,0.0815,0.2254,1.0000
OS Version,OS Version Patch,Device Model,100.0000,0.1867,0.2432,0.0036,0.0424,0.0791,0.1892,1.0000
OS Version,OS Version Patch,Device Type,100.0000,0.1867,0.2432,0.0036,0.0424,0.0791,0.1892,1.0000
OS Version,OS Version Patch,Packet Bin,177.0000,0.1259,0.1149,0.0000,0.0480,0.0909,0.1733,0.5556
OS Version,OS Version Patch,Global Source IP,99.0000,0.2726,0.3188,0.0000,0.0309,0.1489,0.5000,1.0000
OS Version,OS Version Patch,Global Destination IP,101.0000,0.2796,0.3270,0.0000,0.0372,0.1450,0.4286,1.0000
OS Version,OS Version Patch,Is Proxy,118.0000,0.1047,0.0980,0.0044,0.0366,0.0711,0.1411,0.5455
OS Version,OS Version Patch Minor,Device Brand,43.0000,0.1845,0.2692,0.0025,0.0278,0.0611,0.1849,1.0000
OS Version,OS Version Patch Minor,Device Model,55.0000,0.1599,0.2431,0.0036,0.0262,0.0611,0.1467,1.0000
OS Version,OS Version Patch Minor,Device Type,55.0000,0.1599,0.2431,0.0036,0.0262,0.0611,0.1467,1.0000
OS Version,OS Version Patch Minor,Packet Bin,66.0000,0.0643,0.0546,0.0068,0.0245,0.0497,0.0903,0.2667
OS Version,OS Version Patch Minor,Global Source IP,42.0000,0.1846,0.2245,0.0000,0.0309,0.0744,0.2768,1.0000
OS Version,OS Version Patch Minor,Global Destination IP,42.0000,0.2217,0.2510,0.0044,0.0300,0.0756,0.3333,1.0000
OS Version,OS Version Patch Minor,Is Proxy,44.0000,0.0517,0.0433,0.0044,0.0201,0.0357,0.0710,0.1935
OS Version,Device Brand,Device Model,55.0000,0.1599,0.2431,0.0036,0.0262,0.0611,0.1467,1.0000
OS Version,Device Brand,Device Type,55.0000,0.1599,0.2431,0.0036,0.0262,0.0611,0.1467,1.0000
OS Version,Device Brand,Packet Bin,119.0000,0.2079,0.3002,0.0000,0.0390,0.0887,0.1896,1.0000
OS Version,Device Brand,Global Source IP,70.0000,0.2831,0.3182,0.0000,0.0309,0.1392,0.5000,1.0000
OS Version,Device Brand,Global Destination IP,73.0000,0.3555,0.3672,0.0000,0.0345,0.2000,0.6667,1.0000
OS Version,Device Brand,Is Proxy,82.0000,0.2077,0.3208,0.0000,0.0293,0.0688,0.1788,1.0000
OS Version,Device Model,Device Type,55.0000,0.1599,0.2431,0.0036,0.0262,0.0611,0.1467,1.0000
OS Version,Device Model,Packet Bin,155.0000,0.1982,0.2674,0.0000,0.0483,0.1062,0.2034,1.0000
OS Version,Device Model,Global Source IP,89.0000,0.3064,0.3419,0.0000,0.0428,0.1356,0.5000,1.0000
OS Version,Device Model,Global Destination IP,92.0000,0.3572,0.3779,0.0044,0.0514,0.1643,0.6667,1.0000
OS Version,Device Model,Is Proxy,106.0000,0.1859,0.2863,0.0000,0.0347,0.0749,0.1544,1.0000
OS Version,Device Type,Packet Bin,155.0000,0.1982,0.2674,0.0000,0.0483,0.1062,0.2034,1.0000
OS Version,Device Type,Global Source IP,89.0000,0.3064,0.3419,0.0000,0.0428,0.1356,0.5000,1.0000
OS Version,Device Type,Global Destination IP,92.0000,0.3572,0.3779,0.0044,0.0514,0.1643,0.6667,1.0000
OS Version,Device Type,Is Proxy,106.0000,0.1859,0.2863,0.0000,0.0347,0.0749,0.1544,1.0000
OS Version,Packet Bin,Global Source IP,115.0000,0.3161,0.3594,0.0000,0.0426,0.1071,0.5714,1.0000
OS Version,Packet Bin,Global Destination IP,111.0000,0.3106,0.3528,0.0000,0.0372,0.1071,0.5667,1.0000
OS Version,Packet Bin,Is Proxy,132.0000,0.0875,0.0739,0.0023,0.0379,0.0687,0.1079,0.4348
OS Version,Global Source IP,Global Destination IP,62.0000,0.2610,0.2518,0.0000,0.0456,0.2000,0.4152,1.0000
OS Version,Global Source IP,Is Proxy,83.0000,0.2832,0.3298,0.0000,0.0302,0.0909,0.5000,1.0000
OS Version,Global Destination IP,Is Proxy,80.0000,0.2962,0.3554,0.0000,0.0306,0.0847,0.5000,1.0000
OS Version Minor,OS Version Patch,OS Version Patch Minor,116.0000,0.1065,0.0567,0.0075,0.0694,0.0960,0.1453,0.2647
OS Version Minor,OS Version Patch,Device Brand,145.0000,0.2027,0.2791,0.0057,0.0725,0.1077,0.1667,1.0000
OS Version Minor,OS Version Patch,Device Model,163.0000,0.1910,0.2658,0.0057,0.0711,0.1039,0.1609,1.0000
OS Version Minor,OS Version Patch,Device Type,163.0000,0.1910,0.2658,0.0057,0.0711,0.1039,0.1609,1.0000
OS Version Minor,OS Version Patch,Packet Bin,348.0000,0.1984,0.1328,0.0000,0.0968,0.1667,0.2778,0.6667
OS Version Minor,OS Version Patch,Global Source IP,152.0000,0.2627,0.3284,0.0000,0.0722,0.1198,0.2129,1.0000
OS Version Minor,OS Version Patch,Global Destination IP,165.0000,0.3267,0.3679,0.0070,0.0811,0.1389,0.5000,1.0000
OS Version Minor,OS Version Patch,Is Proxy,232.0000,0.1533,0.0931,0.0000,0.0833,0.1337,0.2148,0.4583
OS Version Minor,OS Version Patch Minor,Device Brand,30.0000,0.1810,0.3123,0.0000,0.0202,0.0459,0.1109,1.0000
OS Version Minor,OS Version Patch Minor,Device Model,40.0000,0.1517,0.2746,0.0000,0.0325,0.0504,0.0953,1.0000
OS Version Minor,OS Version Patch Minor,Device Type,40.0000,0.1517,0.2746,0.0000,0.0325,0.0504,0.0953,1.0000
OS Version Minor,OS Version Patch Minor,Packet Bin,42.0000,0.0532,0.0345,0.0058,0.0308,0.0401,0.0713,0.1518
OS Version Minor,OS Version Patch Minor,Global Source IP,28.0000,0.1866,0.2734,0.0000,0.0245,0.0458,0.2542,1.0000
OS Version Minor,OS Version Patch Minor,Global Destination IP,28.0000,0.2987,0.3689,0.0000,0.0252,0.0573,0.5250,1.0000
OS Version Minor,Device Brand,Device Model,40.0000,0.1517,0.2746,0.0000,0.0325,0.0504,0.0953,1.0000
OS Version Minor,Device Brand,Device Type,40.0000,0.1517,0.2746,0.0000,0.0325,0.0504,0.0953,1.0000
OS Version Minor,Device Brand,Packet Bin,82.0000,0.2104,0.3131,0.0067,0.0382,0.0754,0.1653,1.0000
OS Version Minor,Device Brand,Global Source IP,51.0000,0.2889,0.3470,0.0000,0.0328,0.0877,0.5000,1.0000
OS Version Minor,Device Brand,Global Destination IP,51.0000,0.3689,0.3854,0.0000,0.0394,0.1186,0.6667,1.0000
OS Version Minor,Device Brand,Is Proxy,56.0000,0.1894,0.3090,0.0000,0.0254,0.0637,0.1154,1.0000
OS Version Minor,Device Model,Device Type,40.0000,0.1517,0.2746,0.0000,0.0325,0.0504,0.0953,1.0000
OS Version Minor,Device Model,Packet Bin,112.0000,0.1971,0.2782,0.0067,0.0444,0.0861,0.1746,1.0000
OS Version Minor,Device Model,Global Source IP,69.0000,0.3170,0.3628,0.0000,0.0385,0.0992,0.5000,1.0000
OS Version Minor,Device Model,Global Destination IP,68.0000,0.3678,0.3897,0.0000,0.0410,0.1142,0.6875,1.0000
OS Version Minor,Device Model,Is Proxy,76.0000,0.1654,0.2697,0.0000,0.0336,0.0685,0.1135,1.0000
OS Version Minor,Device Type,Packet Bin,112.0000,0.1971,0.2782,0.0067,0.0444,0.0861,0.1746,1.0000
OS Version Minor,Device Type,Global Source IP,69.0000,0.3170,0.3628,0.0000,0.0385,0.0992,0.5000,1.0000
OS Version Minor,Device Type,Global Destination IP,68.0000,0.3678,0.3897,0.0000,0.0410,0.1142,0.6875,1.0000
OS Version Minor,Device Type,Is Proxy,76.0000,0.1654,0.2697,0.0000,0.0336,0.0685,0.1135,1.0000
OS Version Minor,Packet Bin,Global Source IP,72.0000,0.3260,0.3896,0.0065,0.0395,0.0906,0.5417,1.0000
OS Version Minor,Packet Bin,Global Destination IP,72.0000,0.2857,0.3675,0.0000,0.0366,0.0827,0.5000,1.0000
OS Version Minor,Packet Bin,Is Proxy,84.0000,0.0815,0.0586,0.0074,0.0407,0.0717,0.1081,0.3704
OS Version Minor,Global Source IP,Global Destination IP,42.0000,0.3130,0.3503,0.0000,0.0398,0.2111,0.5000,1.0000
OS Version Minor,Global Source IP,Is Proxy,52.0000,0.2768,0.3271,0.0077,0.0277,0.0919,0.5000,1.0000
OS Version Minor,Global Destination IP,Is Proxy,51.0000,0.2795,0.3461,0.0074,0.0298,0.0904,0.5000,1.0000
OS Version Patch,OS Version Patch Minor,Device Brand,30.0000,0.2217,0.2969,0.0009,0.0271,0.0650,0.4235,1.0000
OS Version Patch,OS Version Patch Minor,Device Model,53.0000,0.1631,0.2351,0.0069,0.0309,0.0690,0.1489,1.0000
OS Version Patch,OS Version Patch Minor,Device Type,53.0000,0.1631,0.2351,0.0069,0.0309,0.0690,0.1489,1.0000
OS Version Patch,OS Version Patch Minor,Packet Bin,33.0000,0.0582,0.0383,0.0035,0.0352,0.0488,0.0764,0.1697
OS Version Patch,OS Version Patch Minor,Global Source IP,22.0000,0.2079,0.2872,0.0000,0.0202,0.0609,0.2167,1.0000
OS Version Patch,OS Version Patch Minor,Global Destination IP,22.0000,0.1989,0.2816,0.0000,0.0202,0.0673,0.2431,1.0000
OS Version Patch,OS Version Patch Minor,Is Proxy,22.0000,0.0482,0.0346,0.0036,0.0250,0.0436,0.0623,0.1462
OS Version Patch,Device Brand,Device Model,53.0000,0.1631,0.2351,0.0069,0.0309,0.0690,0.1489,1.0000
OS Version Patch,Device Brand,Device Type,53.0000,0.1631,0.2351,0.0069,0.0309,0.0690,0.1489,1.0000
OS Version Patch,Device Brand,Packet Bin,80.0000,0.2418,0.3356,0.0067,0.0457,0.0922,0.2368,1.0000
OS Version Patch,Device Brand,Global Source IP,48.0000,0.3165,0.3359,0.0000,0.0415,0.1873,0.5000,1.0000
OS Version Patch,Device Brand,Global Destination IP,50.0000,0.3330,0.3487,0.0000,0.0465,0.1381,0.5000,1.0000
OS Version Patch,Device Brand,Is Proxy,56.0000,0.2600,0.3550,0.0064,0.0449,0.0757,0.2904,1.0000
OS Version Patch,Device Model,Device Type,53.0000,0.1631,0.2351,0.0069,0.0309,0.0690,0.1489,1.0000
OS Version Patch,Device Model,Packet Bin,149.0000,0.2094,0.2620,0.0000,0.0625,0.1092,0.2188,1.0000
OS Version Patch,Device Model,Global Source IP,84.0000,0.3445,0.3624,0.0000,0.0441,0.1459,0.5417,1.0000
OS Version Patch,Device Model,Global Destination IP,86.0000,0.3440,0.3704,0.0000,0.0496,0.1211,0.5000,1.0000
OS Version Patch,Device Model,Is Proxy,102.0000,0.2027,0.2772,0.0064,0.0543,0.1000,0.1758,1.0000
OS Version Patch,Device Type,Packet Bin,149.0000,0.2094,0.2620,0.0000,0.0625,0.1092,0.2188,1.0000
OS Version Patch,Device Type,Global Source IP,84.0000,0.3445,0.3624,0.0000,0.0441,0.1459,0.5417,1.0000
OS Version Patch,Device Type,Global Destination IP,86.0000,0.3440,0.3704,0.0000,0.0496,0.1211,0.5000,1.0000
OS Version Patch,Device Type,Is Proxy,102.0000,0.2027,0.2772,0.0064,0.0543,0.1000,0.1758,1.0000
OS Version Patch,Packet Bin,Global Source IP,58.0000,0.3018,0.3609,0.0000,0.0432,0.1006,0.5000,1.0000
OS Version Patch,Packet Bin,Global Destination IP,59.0000,0.3025,0.3639,0.0000,0.0465,0.1067,0.5000,1.0000
OS Version Patch,Packet Bin,Is Proxy,66.0000,0.0796,0.0505,0.0000,0.0414,0.0764,0.1052,0.2333
OS Version Patch,Global Source IP,Global Destination IP,33.0000,0.2615,0.3035,0.0000,0.0259,0.0952,0.5000,1.0000
OS Version Patch,Global Source IP,Is Proxy,41.0000,0.2963,0.3584,0.0000,0.0397,0.0845,0.5000,1.0000
OS Version Patch,Global Destination IP,Is Proxy,42.0000,0.2320,0.3142,0.0000,0.0309,0.0819,0.3125,1.0000
OS Version Patch Minor,Device Brand,Scale Packet Length,4309.0000,0.3986,0.2676,0.0000,0.2000,0.3333,0.5000,1.0000
OS Version Patch Minor,Device Model,Global Source IP,16.0000,0.1471,0.2568,0.0000,0.0211,0.0500,0.1061,1.0000
OS Version Patch Minor,Device Model,Global Destination IP,16.0000,0.1937,0.2586,0.0072,0.0218,0.1033,0.2819,1.0000
OS Version Patch Minor,Device Type,Global Source IP,16.0000,0.1471,0.2568,0.0000,0.0211,0.0500,0.1061,1.0000
OS Version Patch Minor,Device Type,Global Destination IP,16.0000,0.1937,0.2586,0.0072,0.0218,0.1033,0.2819,1.0000
OS Version Patch Minor,Packet Bin,Scale Packet Length,1437.0000,0.1858,0.0974,0.0000,0.1154,0.1739,0.2500,0.5556
OS Version Patch Minor,Scale Packet Length,Global Source IP,1599.0000,0.2650,0.2561,0.0000,0.1250,0.1905,0.2857,1.0000
OS Version Patch Minor,Scale Packet Length,Global Destination IP,1597.0000,0.2647,0.2563,0.0000,0.1250,0.1875,0.2857,1.0000
OS Version Patch Minor,Scale Packet Length,Is Proxy,2874.0000,0.2670,0.1466,0.0000,0.1579,0.2500,0.3571,0.8889
OS Version Patch Minor,Global Source IP,Global Destination IP,3.0000,0.0579,0.0528,0.0037,0.0322,0.0608,0.0850,0.1092
Device Brand,Device Model,Global Source IP,16.0000,0.1471,0.2568,0.0000,0.0211,0.0500,0.1061,1.0000
Device Brand,Device Model,Global Destination IP,16.0000,0.1937,0.2586,0.0072,0.0218,0.1033,0.2819,1.0000
Device Brand,Device Type,Global Source IP,16.0000,0.1471,0.2568,0.0000,0.0211,0.0500,0.1061,1.0000
Device Brand,Device Type,Global Destination IP,16.0000,0.1937,0.2586,0.0072,0.0218,0.1033,0.2819,1.0000
Device Brand,Packet Bin,Scale Packet Length,4309.0000,0.3986,0.2676,0.0000,0.2000,0.3333,0.5000,1.0000
Device Brand,Scale Packet Length,Global Source IP,4480.0000,0.4226,0.2865,0.0000,0.2000,0.3333,0.6000,1.0000
Device Brand,Scale Packet Length,Global Destination IP,4473.0000,0.4209,0.2857,0.0000,0.2000,0.3333,0.6000,1.0000
Device Brand,Scale Packet Length,Is Proxy,8063.0000,0.5333,0.3055,0.0000,0.2857,0.5000,0.7500,1.0000
Device Brand,Global Source IP,Global Destination IP,12.0000,0.2419,0.3634,0.0063,0.0349,0.1104,0.1875,1.0000
Device Model,Device Type,Global Source IP,16.0000,0.1471,0.2568,0.0000,0.0211,0.0500,0.1061,1.0000
Device Model,Device Type,Global Destination IP,16.0000,0.1937,0.2586,0.0072,0.0218,0.1033,0.2819,1.0000
Device Model,Packet Bin,Global Source IP,45.0000,0.2643,0.3134,0.0030,0.0280,0.0931,0.4000,1.0000
Device Model,Packet Bin,Global Destination IP,46.0000,0.2874,0.3416,0.0000,0.0250,0.1476,0.4048,1.0000
Device Model,Packet Bin,Is Proxy,48.0000,0.0757,0.0792,0.0053,0.0256,0.0567,0.0909,0.3571
Device Model,Global Source IP,Global Destination IP,24.0000,0.2129,0.2814,0.0000,0.0294,0.0944,0.3039,1.0000
Device Model,Global Source IP,Is Proxy,30.0000,0.1608,0.2359,0.0000,0.0265,0.0643,0.2107,1.0000
Device Model,Global Destination IP,Is Proxy,31.0000,0.2398,0.3106,0.0063,0.0264,0.1144,0.3030,1.0000
Device Type,Packet Bin,Global Source IP,45.0000,0.2643,0.3134,0.0030,0.0280,0.0931,0.4000,1.0000
Device Type,Packet Bin,Global Destination IP,46.0000,0.2874,0.3416,0.0000,0.0250,0.1476,0.4048,1.0000
Device Type,Packet Bin,Is Proxy,48.0000,0.0757,0.0792,0.0053,0.0256,0.0567,0.0909,0.3571
Device Type,Global Source IP,Global Destination IP,24.0000,0.2129,0.2814,0.0000,0.0294,0.0944,0.3039,1.0000
Device Type,Global Source IP,Is Proxy,30.0000,0.1608,0.2359,0.0000,0.0265,0.0643,0.2107,1.0000
