Feature 1,Feature 2,Feature 3,count,mean,std,min,25%,50%,75%,max
Day,Device Model,Is Proxy,479.0000,0.2346,0.2488,0.0000,0.0784,0.1500,0.2679,1.0000
Day,Device Type,Packet Bin,697.0000,0.2672,0.2585,0.0000,0.0952,0.1765,0.3333,1.0000
Day,Device Type,Global Source IP,341.0000,0.3734,0.3745,0.0000,0.0746,0.1750,0.6667,1.0000
Day,Device Type,Global Destination IP,343.0000,0.3716,0.3786,0.0000,0.0686,0.1698,0.6667,1.0000
Day,Device Type,Is Proxy,479.0000,0.2346,0.2488,0.0000,0.0784,0.1500,0.2679,1.0000
Day,Packet Bin,Global Source IP,173.0000,0.3643,0.3937,0.0000,0.0419,0.0862,0.6667,1.0000
Day,Packet Bin,Global Destination IP,172.0000,0.3661,0.4033,0.0000,0.0403,0.0842,0.7500,1.0000
Day,Packet Bin,Is Proxy,186.0000,0.0732,0.0450,0.0062,0.0414,0.0665,0.0949,0.2953
Day,Global Source IP,Global Destination IP,93.0000,0.2891,0.2638,0.0000,0.0350,0.2308,0.5000,0.8333
Day,Global Source IP,Is Proxy,117.0000,0.2894,0.3306,0.0000,0.0321,0.0706,0.5714,1.0000
Day,Global Destination IP,Is Proxy,116.0000,0.2761,0.3276,0.0000,0.0313,0.0678,0.5000,1.0000
Hour,Minute,DayOfWeek,9877.0000,0.5359,0.2877,0.0000,0.3000,0.5000,0.7143,1.0000
Hour,Minute,IsWeekend,2880.0000,0.2978,0.1828,0.0000,0.1667,0.2500,0.4000,1.0000
Hour,Minute,Browser Patch Minor,2876.0000,0.3254,0.2249,0.0000,0.1667,0.2632,0.4286,1.0000
Hour,Minute,OS Name,7019.0000,0.4969,0.2917,0.0000,0.2500,0.5000,0.6667,1.0000
Hour,Minute,OS Version Patch Minor,1440.0000,0.1887,0.0998,0.0000,0.1176,0.1724,0.2500,0.6500
Hour,Minute,Device Brand,4337.0000,0.4074,0.2700,0.0000,0.2000,0.3333,0.5455,1.0000
Hour,Minute,Packet Bin,4318.0000,0.3458,0.2024,0.0000,0.2000,0.3333,0.4615,1.0000
Hour,Minute,Global Source IP,1613.0000,0.2754,0.2667,0.0000,0.1250,0.1923,0.2941,1.0000
Hour,Minute,Global Destination IP,1607.0000,0.2716,0.2630,0.0000,0.1250,0.1905,0.2917,1.0000
Hour,Minute,Is Proxy,2880.0000,0.2680,0.1491,0.0000,0.1579,0.2500,0.3636,1.0000
Hour,Second,DayOfWeek,9893.0000,0.5324,0.2880,0.0000,0.2857,0.5000,0.7143,1.0000
Hour,Second,IsWeekend,2880.0000,0.2929,0.1832,0.0000,0.1595,0.2500,0.3846,1.0000
Hour,Second,Browser Patch Minor,2874.0000,0.3260,0.2250,0.0000,0.1600,0.2609,0.4286,1.0000
Hour,Second,OS Name,6988.0000,0.4945,0.2907,0.0000,0.2500,0.5000,0.6667,1.0000
Hour,Second,OS Version Patch Minor,1440.0000,0.1877,0.0974,0.0000,0.1154,0.1786,0.2500,0.5500
Hour,Second,Device Brand,4328.0000,0.4021,0.2691,0.0000,0.2000,0.3333,0.5000,1.0000
Hour,Second,Packet Bin,4318.0000,0.3534,0.2096,0.0000,0.2000,0.3333,0.5000,1.0000
Hour,Second,Global Source IP,1608.0000,0.2704,0.2605,0.0000,0.1241,0.1898,0.2857,1.0000
Hour,Second,Global Destination IP,1606.0000,0.2702,0.2607,0.0000,0.1222,0.1905,0.2857,1.0000
Hour,Second,Is Proxy,2880.0000,0.2664,0.1437,0.0000,0.1667,0.2500,0.3571,1.0000
Hour,DayOfWeek,IsWeekend,168.0000,0.0634,0.0328,0.0040,0.0370,0.0601,0.0865,0.1475
Hour,DayOfWeek,Browser Name,1512.0000,0.2280,0.1580,0.0000,0.1174,0.1959,0.3000,1.0000
Hour,DayOfWeek,Browser Patch Minor,336.0000,0.1063,0.0714,0.0000,0.0574,0.0870,0.1351,0.4375
Hour,DayOfWeek,OS Name,840.0000,0.1608,0.0992,0.0000,0.0882,0.1429,0.2111,0.5789
Hour,DayOfWeek,OS Version,3452.0000,0.4035,0.2820,0.0000,0.2000,0.3333,0.5000,1.0000
Hour,DayOfWeek,OS Version Minor,2329.0000,0.4127,0.2775,0.0000,0.2000,0.3571,0.6000,1.0000
Hour,DayOfWeek,OS Version Patch,1833.0000,0.4090,0.2698,0.0000,0.2000,0.3750,0.6000,1.0000
Hour,DayOfWeek,OS Version Patch Minor,168.0000,0.0634,0.0328,0.0040,0.0370,0.0601,0.0865,0.1475
Hour,DayOfWeek,Device Brand,555.0000,0.2078,0.2520,0.0000,0.0812,0.1235,0.2059,1.0000
Hour,DayOfWeek,Device Model,1213.0000,0.3070,0.2561,0.0000,0.1250,0.2286,0.4000,1.0000
Hour,DayOfWeek,Device Type,1213.0000,0.3070,0.2561,0.0000,0.1250,0.2286,0.4000,1.0000
Hour,DayOfWeek,Packet Bin,504.0000,0.1146,0.0651,0.0000,0.0665,0.1080,0.1494,0.3556
Hour,DayOfWeek,Is Proxy,336.0000,0.0884,0.0467,0.0000,0.0526,0.0833,0.1201,0.2400
Hour,IsWeekend,Browser Name,432.0000,0.1289,0.0884,0.0000,0.0677,0.1028,0.1667,0.6667
Hour,IsWeekend,Browser Version,2880.0000,0.4940,0.3183,0.0000,0.2381,0.5000,0.6667,1.0000
Hour,IsWeekend,Browser Patch Minor,96.0000,0.0605,0.0411,0.0043,0.0291,0.0494,0.0809,0.1827
Hour,IsWeekend,OS Name,240.0000,0.0941,0.0648,0.0000,0.0440,0.0805,0.1326,0.3714
Hour,IsWeekend,OS Version,1038.0000,0.2522,0.2173,0.0000,0.1003,0.1875,0.3333,1.0000
Hour,IsWeekend,OS Version Minor,672.0000,0.2255,0.1602,0.0000,0.1026,0.2000,0.3077,0.8571
Hour,IsWeekend,OS Version Patch,528.0000,0.2237,0.1547,0.0000,0.1070,0.2000,0.3158,1.0000
Hour,IsWeekend,OS Version Patch Minor,48.0000,0.0354,0.0198,0.0042,0.0213,0.0299,0.0479,0.0907
Hour,IsWeekend,Device Brand,178.0000,0.2186,0.3130,0.0058,0.0451,0.0814,0.1659,1.0000
Hour,IsWeekend,Device Model,370.0000,0.2226,0.2447,0.0109,0.0741,0.1371,0.2500,1.0000
Hour,IsWeekend,Device Type,370.0000,0.2226,0.2447,0.0109,0.0741,0.1371,0.2500,1.0000
Hour,IsWeekend,Packet Bin,144.0000,0.0628,0.0405,0.0032,0.0364,0.0527,0.0785,0.2411
Hour,IsWeekend,Global Source IP,95.0000,0.3055,0.3456,0.0000,0.0264,0.0668,0.5000,1.0000
Hour,IsWeekend,Global Destination IP,93.0000,0.2951,0.3710,0.0000,0.0267,0.0541,0.5000,1.0000
Hour,IsWeekend,Is Proxy,96.0000,0.0508,0.0285,0.0033,0.0280,0.0470,0.0733,0.1571
Hour,Browser Name,Browser Minor,2597.0000,0.5000,0.3063,0.0000,0.2500,0.5000,0.6667,1.0000
Hour,Browser Name,Browser Patch Minor,216.0000,0.0862,0.0566,0.0067,0.0461,0.0719,0.1128,0.2909
Hour,Browser Name,OS Name,384.0000,0.1026,0.0593,0.0000,0.0587,0.0935,0.1390,0.2909
Hour,Browser Name,OS Version,2275.0000,0.3408,0.2456,0.0000,0.1562,0.2727,0.5000,1.0000
Hour,Browser Name,OS Version Minor,1277.0000,0.2895,0.2097,0.0000,0.1333,0.2500,0.4000,1.0000
Hour,Browser Name,OS Version Patch,1455.0000,0.3522,0.2451,0.0000,0.1429,0.3077,0.5000,1.0000
Hour,Browser Name,OS Version Patch Minor,216.0000,0.0862,0.0566,0.0067,0.0461,0.0719,0.1128,0.2909
Hour,Browser Name,Device Brand,445.0000,0.2089,0.2535,0.0000,0.0645,0.1209,0.2167,1.0000
Hour,Browser Name,Device Model,541.0000,0.2199,0.2392,0.0000,0.0750,0.1389,0.2500,1.0000
Hour,Browser Name,Device Type,541.0000,0.2199,0.2392,0.0000,0.0750,0.1389,0.2500,1.0000
Hour,Browser Name,Packet Bin,648.0000,0.1533,0.1058,0.0000,0.0789,0.1290,0.1959,0.7500
Hour,Browser Name,Global Destination IP,332.0000,0.3505,0.3907,0.0000,0.0595,0.1163,0.6667,1.0000
Hour,Browser Name,Is Proxy,432.0000,0.1200,0.0829,0.0000,0.0586,0.1023,0.1587,0.4783
Hour,Browser Version,Browser Patch Minor,2369.0000,0.5074,0.3305,0.0000,0.2222,0.5000,0.8000,1.0000
Hour,Browser Version,OS Version Patch Minor,1535.0000,0.3445,0.2447,0.0000,0.1501,0.3000,0.5000,1.0000
Hour,Browser Version,Global Source IP,1680.0000,0.3969,0.2918,0.0000,0.1667,0.3333,0.5455,1.0000
Hour,Browser Version,Global Destination IP,1677.0000,0.3944,0.2893,0.0000,0.1667,0.3333,0.5000,1.0000
Hour,Browser Version,Is Proxy,2964.0000,0.4782,0.3030,0.0000,0.2500,0.5000,0.6667,1.0000
Hour,Browser Minor,Browser Patch,5254.0000,0.5494,0.3021,0.0000,0.2857,0.5000,0.7500,1.0000
Hour,Browser Minor,Browser Patch Minor,2381.0000,0.5218,0.3031,0.0000,0.2500,0.5000,0.7143,1.0000
Hour,Browser Minor,OS Version Minor,3704.0000,0.5528,0.3186,0.0000,0.2500,0.5000,0.8000,1.0000
Hour,Browser Minor,OS Version Patch Minor,2357.0000,0.5265,0.3009,0.0000,0.2500,0.5000,0.7500,1.0000
Hour,Browser Minor,Global Source IP,2434.0000,0.5374,0.3049,0.0000,0.2500,0.5000,0.7500,1.0000
Hour,Browser Minor,Global Destination IP,2432.0000,0.5368,0.3051,0.0000,0.2500,0.5000,0.7500,1.0000
Hour,Browser Patch,Browser Patch Minor,2808.0000,0.5625,0.3065,0.0000,0.2857,0.5000,0.7500,1.0000
Hour,Browser Patch,OS Version Patch Minor,2808.0000,0.5625,0.3065,0.0000,0.2857,0.5000,0.7500,1.0000
Hour,Browser Patch,Global Source IP,2898.0000,0.5737,0.3099,0.0000,0.3333,0.5714,0.8000,1.0000
Hour,Browser Patch,Global Destination IP,2897.0000,0.5731,0.3100,0.0000,0.3333,0.5000,0.8000,1.0000
Hour,Browser Patch Minor,OS Name,240.0000,0.0915,0.0561,0.0000,0.0429,0.0857,0.1275,0.2432
Hour,Browser Patch Minor,OS Version,1038.0000,0.2771,0.2337,0.0000,0.1000,0.2094,0.3750,1.0000
Hour,Browser Patch Minor,OS Version Minor,672.0000,0.2242,0.1649,0.0000,0.1000,0.1875,0.3000,1.0000
Hour,Browser Patch Minor,OS Version Patch,528.0000,0.2150,0.1482,0.0000,0.0994,0.1923,0.3008,1.0000
Hour,Browser Patch Minor,Device Brand,166.0000,0.1509,0.2403,0.0000,0.0365,0.0704,0.1318,1.0000
Hour,Browser Patch Minor,Device Model,334.0000,0.1832,0.1963,0.0000,0.0667,0.1250,0.2124,1.0000
Hour,Browser Patch Minor,Device Type,334.0000,0.1832,0.1963,0.0000,0.0667,0.1250,0.2124,1.0000
Hour,Browser Patch Minor,Packet Bin,144.0000,0.0684,0.0444,0.0031,0.0343,0.0559,0.0969,0.2143
Hour,Browser Patch Minor,Global Source IP,92.0000,0.2870,0.3485,0.0000,0.0284,0.0691,0.5000,1.0000
Hour,Browser Patch Minor,Global Destination IP,93.0000,0.2902,0.3319,0.0000,0.0321,0.0959,0.5000,1.0000
Hour,Browser Patch Minor,Is Proxy,96.0000,0.0562,0.0328,0.0128,0.0344,0.0480,0.0703,0.1522
Hour,OS Name,OS Version,781.0000,0.2384,0.2202,0.0000,0.0938,0.1618,0.2941,1.0000
Hour,OS Name,OS Version Minor,545.0000,0.2086,0.1862,0.0000,0.0870,0.1600,0.2609,1.0000
Hour,OS Name,OS Version Patch,693.0000,0.2556,0.2039,0.0000,0.1176,0.2069,0.3333,1.0000
Hour,OS Name,OS Version Patch Minor,120.0000,0.0582,0.0319,0.0055,0.0358,0.0545,0.0733,0.1624
Hour,OS Name,Device Brand,184.0000,0.2375,0.3367,0.0057,0.0434,0.0721,0.1934,1.0000
Hour,OS Name,Device Model,256.0000,0.2170,0.2915,0.0057,0.0526,0.0971,0.2017,1.0000
Hour,OS Name,Device Type,256.0000,0.2170,0.2915,0.0057,0.0526,0.0971,0.2017,1.0000
Hour,OS Name,Packet Bin,360.0000,0.1075,0.0667,0.0000,0.0577,0.0968,0.1388,0.4000
Hour,OS Name,Global Source IP,206.0000,0.3601,0.3994,0.0000,0.0450,0.0889,0.6667,1.0000
Hour,OS Name,Global Destination IP,210.0000,0.3610,0.4047,0.0000,0.0442,0.0881,0.7500,1.0000
Hour,OS Name,Is Proxy,240.0000,0.0854,0.0500,0.0000,0.0476,0.0752,0.1143,0.2586
Hour,OS Version,OS Version Minor,1198.0000,0.2931,0.2628,0.0000,0.1143,0.2031,0.3750,1.0000
Hour,OS Version,OS Version Patch,1369.0000,0.3429,0.2909,0.0000,0.1290,0.2500,0.5000,1.0000
Hour,OS Version,OS Version Patch Minor,525.0000,0.1699,0.1540,0.0000,0.0702,0.1265,0.2121,1.0000
Hour,OS Version,Device Brand,806.0000,0.2816,0.2758,0.0000,0.0977,0.1739,0.3636,1.0000
Hour,OS Version,Device Model,1094.0000,0.3246,0.2796,0.0000,0.1129,0.2308,0.5000,1.0000
Hour,OS Version,Device Type,1094.0000,0.3246,0.2796,0.0000,0.1129,0.2308,0.5000,1.0000
Hour,OS Version,Packet Bin,1539.0000,0.2908,0.2391,0.0000,0.1250,0.2222,0.3750,1.0000
Hour,OS Version,Global Source IP,668.0000,0.3338,0.3507,0.0000,0.0868,0.1667,0.5000,1.0000
Hour,OS Version,Global Destination IP,653.0000,0.3133,0.3359,0.0000,0.0847,0.1587,0.4091,1.0000
Hour,OS Version,Is Proxy,1043.0000,0.2422,0.2112,0.0000,0.1034,0.1786,0.3000,1.0000
Hour,OS Version Minor,OS Version Patch,2643.0000,0.5570,0.3148,0.0000,0.2568,0.5000,0.8000,1.0000
Hour,OS Version Minor,OS Version Patch Minor,336.0000,0.1447,0.0909,0.0000,0.0767,0.1304,0.2069,0.5455
Hour,OS Version Minor,Device Brand,557.0000,0.2427,0.2417,0.0000,0.0938,0.1667,0.2692,1.0000
Hour,OS Version Minor,Device Model,792.0000,0.2874,0.2594,0.0000,0.1199,0.2000,0.3636,1.0000
Hour,OS Version Minor,Device Type,792.0000,0.2874,0.2594,0.0000,0.1199,0.2000,0.3636,1.0000
Hour,OS Version Minor,Packet Bin,1008.0000,0.2667,0.1959,0.0000,0.1250,0.2308,0.3636,1.0000
Hour,OS Version Minor,Global Source IP,428.0000,0.2964,0.3219,0.0000,0.0870,0.1667,0.3008,1.0000
Hour,OS Version Minor,Global Destination IP,432.0000,0.2970,0.3291,0.0000,0.0857,0.1626,0.2947,1.0000
Hour,OS Version Minor,Is Proxy,672.0000,0.2158,0.1393,0.0000,0.1111,0.2000,0.3000,1.0000
Hour,OS Version Patch,OS Version Patch Minor,264.0000,0.1463,0.0933,0.0101,0.0695,0.1348,0.2083,0.4800
Hour,OS Version Patch,Device Brand,536.0000,0.2837,0.2672,0.0000,0.1032,0.2000,0.3357,1.0000
Hour,OS Version Patch,Device Model,1065.0000,0.3870,0.2976,0.0000,0.1667,0.2903,0.5000,1.0000
Hour,OS Version Patch,Device Type,1065.0000,0.3870,0.2976,0.0000,0.1667,0.2903,0.5000,1.0000
Hour,OS Version Patch,Packet Bin,792.0000,0.2700,0.1947,0.0000,0.1250,0.2308,0.3750,1.0000
Hour,OS Version Patch,Global Source IP,335.0000,0.2824,0.3049,0.0098,0.0843,0.1714,0.2963,1.0000
Hour,OS Version Patch,Global Destination IP,342.0000,0.2904,0.3202,0.0000,0.0859,0.1667,0.2902,1.0000
Hour,OS Version Patch,Is Proxy,528.0000,0.2111,0.1371,0.0000,0.1026,0.1905,0.2857,0.7273
Hour,OS Version Patch Minor,Device Brand,94.0000,0.1892,0.3118,0.0000,0.0310,0.0503,0.0909,1.0000
Hour,OS Version Patch Minor,Device Model,190.0000,0.1674,0.2287,0.0000,0.0498,0.0830,0.1563,1.0000
Hour,OS Version Patch Minor,Device Type,190.0000,0.1674,0.2287,0.0000,0.0498,0.0830,0.1563,1.0000
Hour,OS Version Patch Minor,Packet Bin,72.0000,0.0445,0.0255,0.0064,0.0258,0.0402,0.0558,0.1400
Hour,OS Version Patch Minor,Global Source IP,48.0000,0.1855,0.2298,0.0000,0.0204,0.0380,0.2857,0.8333
Hour,OS Version Patch Minor,Global Destination IP,48.0000,0.1890,0.2312,0.0000,0.0203,0.0392,0.3333,0.8000
Hour,OS Version Patch Minor,Is Proxy,48.0000,0.0335,0.0166,0.0038,0.0227,0.0304,0.0464,0.0788
Hour,Device Brand,Device Model,190.0000,0.1674,0.2287,0.0000,0.0498,0.0830,0.1563,1.0000
Hour,Device Brand,Device Type,190.0000,0.1674,0.2287,0.0000,0.0498,0.0830,0.1563,1.0000
Hour,Device Brand,Packet Bin,260.0000,0.2208,0.3170,0.0000,0.0451,0.0892,0.1686,1.0000
Hour,Device Brand,Global Source IP,155.0000,0.3810,0.3816,0.0000,0.0447,0.2500,0.6667,1.0000
Hour,Device Brand,Global Destination IP,155.0000,0.3604,0.3765,0.0000,0.0430,0.1429,0.6667,1.0000
Hour,Device Brand,Is Proxy,178.0000,0.1996,0.3082,0.0000,0.0413,0.0730,0.1160,1.0000
Hour,Device Model,Device Type,190.0000,0.1674,0.2287,0.0000,0.0498,0.0830,0.1563,1.0000
Hour,Device Model,Packet Bin,547.0000,0.2530,0.2631,0.0000,0.0795,0.1556,0.3015,1.0000
Hour,Device Model,Global Source IP,276.0000,0.3695,0.3836,0.0000,0.0620,0.1442,0.6667,1.0000
Hour,Device Model,Global Destination IP,279.0000,0.3549,0.3792,0.0000,0.0619,0.1429,0.6667,1.0000
Hour,Device Model,Is Proxy,370.0000,0.2015,0.2303,0.0000,0.0649,0.1226,0.2323,1.0000
Hour,Device Type,Packet Bin,547.0000,0.2530,0.2631,0.0000,0.0795,0.1556,0.3015,1.0000
Hour,Device Type,Global Source IP,276.0000,0.3695,0.3836,0.0000,0.0620,0.1442,0.6667,1.0000
Hour,Device Type,Global Destination IP,279.0000,0.3549,0.3792,0.0000,0.0619,0.1429,0.6667,1.0000
Hour,Device Type,Is Proxy,370.0000,0.2015,0.2303,0.0000,0.0649,0.1226,0.2323,1.0000
Hour,Packet Bin,Global Source IP,136.0000,0.3537,0.3875,0.0000,0.0365,0.0825,0.6667,1.0000
Hour,Packet Bin,Global Destination IP,139.0000,0.3468,0.3712,0.0000,0.0375,0.0859,0.6667,1.0000
Hour,Packet Bin,Is Proxy,144.0000,0.0645,0.0343,0.0050,0.0387,0.0600,0.0881,0.1690
Hour,Global Source IP,Global Destination IP,72.0000,0.2427,0.2406,0.0000,0.0234,0.1833,0.4071,0.8333
Hour,Global Source IP,Is Proxy,94.0000,0.2997,0.3380,0.0000,0.0282,0.0540,0.6667,1.0000
Hour,Global Destination IP,Is Proxy,96.0000,0.2936,0.3357,0.0000,0.0288,0.0587,0.5250,1.0000
Minute,Second,IsWeekend,7031.0000,0.4759,0.2803,0.0000,0.2500,0.4545,0.6667,1.0000
Minute,Second,Browser Patch Minor,6841.0000,0.5060,0.3054,0.0000,0.2500,0.5000,0.6667,1.0000
Minute,Second,OS Version Patch Minor,3600.0000,0.3008,0.1660,0.0000,0.1765,0.2857,0.4000,1.0000
Minute,Second,Packet Bin,10342.0000,0.5693,0.2997,0.0000,0.3333,0.5000,0.7500,1.0000
Minute,Second,Global Source IP,3776.0000,0.3334,0.2184,0.0000,0.1818,0.2857,0.4286,1.0000
Minute,Second,Global Destination IP,3771.0000,0.3333,0.2175,0.0000,0.1818,0.2857,0.4286,1.0000
Minute,Second,Is Proxy,7171.0000,0.4453,0.2502,0.0000,0.2500,0.4286,0.6250,1.0000
Minute,DayOfWeek,IsWeekend,420.0000,0.1045,0.0545,0.0000,0.0603,0.1006,0.1412,0.3265
Minute,DayOfWeek,Browser Name,3751.0000,0.3739,0.2520,0.0000,0.2000,0.3125,0.5000,1.0000
Minute,DayOfWeek,Browser Patch Minor,840.0000,0.1703,0.1094,0.0000,0.0952,0.1500,0.2222,0.7143
Minute,DayOfWeek,OS Name,2100.0000,0.2632,0.1639,0.0000,0.1429,0.2317,0.3333,1.0000
Minute,DayOfWeek,OS Version Patch Minor,420.0000,0.1045,0.0545,0.0000,0.0603,0.1006,0.1412,0.3265
Minute,DayOfWeek,Device Brand,1318.0000,0.2398,0.2065,0.0000,0.1154,0.1852,0.2857,1.0000
Minute,DayOfWeek,Device Model,2854.0000,0.4301,0.3041,0.0000,0.2000,0.3333,0.6667,1.0000
Minute,DayOfWeek,Device Type,2854.0000,0.4301,0.3041,0.0000,0.2000,0.3333,0.6667,1.0000
Minute,DayOfWeek,Packet Bin,1260.0000,0.1836,0.1065,0.0000,0.1063,0.1667,0.2500,0.6923
Minute,DayOfWeek,Global Source IP,565.0000,0.3183,0.3756,0.0000,0.0722,0.1290,0.5000,1.0000
Minute,DayOfWeek,Global Destination IP,562.0000,0.3128,0.3737,0.0000,0.0733,0.1275,0.3123,1.0000
Minute,DayOfWeek,Is Proxy,840.0000,0.1443,0.0754,0.0000,0.0870,0.1360,0.1938,0.4118
Minute,IsWeekend,Browser Name,1079.0000,0.2085,0.1477,0.0000,0.1053,0.1685,0.2727,0.8333
Minute,IsWeekend,Browser Patch Minor,240.0000,0.0952,0.0615,0.0027,0.0475,0.0795,0.1340,0.3429
Minute,IsWeekend,OS Name,600.0000,0.1506,0.0953,0.0000,0.0817,0.1302,0.2033,0.6667
Minute,IsWeekend,OS Version,2492.0000,0.3706,0.2786,0.0000,0.1600,0.2857,0.5000,1.0000
Minute,IsWeekend,OS Version Minor,1665.0000,0.3871,0.2730,0.0000,0.1786,0.3333,0.5385,1.0000
Minute,IsWeekend,OS Version Patch,1304.0000,0.3687,0.2562,0.0000,0.1812,0.3333,0.5000,1.0000
Minute,IsWeekend,OS Version Patch Minor,120.0000,0.0606,0.0369,0.0042,0.0309,0.0543,0.0849,0.1675
Minute,IsWeekend,Device Brand,406.0000,0.2119,0.2689,0.0000,0.0669,0.1147,0.2105,1.0000
Minute,IsWeekend,Device Model,879.0000,0.2855,0.2579,0.0000,0.1053,0.2041,0.3636,1.0000
Minute,IsWeekend,Device Type,879.0000,0.2855,0.2579,0.0000,0.1053,0.2041,0.3636,1.0000
Minute,IsWeekend,Packet Bin,360.0000,0.1051,0.0659,0.0078,0.0567,0.0905,0.1383,0.3600
Minute,IsWeekend,Global Source IP,203.0000,0.3423,0.3859,0.0000,0.0437,0.0955,0.5357,1.0000
Minute,IsWeekend,Global Destination IP,206.0000,0.3576,0.3928,0.0000,0.0464,0.0985,0.6667,1.0000
Minute,IsWeekend,Is Proxy,240.0000,0.0840,0.0490,0.0000,0.0466,0.0746,0.1124,0.2500
Minute,Browser Name,Browser Patch Minor,540.0000,0.1409,0.0904,0.0000,0.0769,0.1213,0.1787,0.5217
Minute,Browser Name,OS Name,960.0000,0.1731,0.0985,0.0000,0.0952,0.1579,0.2312,0.5882
Minute,Browser Name,OS Version,5305.0000,0.5145,0.3154,0.0000,0.2500,0.5000,0.7500,1.0000
Minute,Browser Name,OS Version Minor,3092.0000,0.4676,0.2980,0.0000,0.2222,0.4444,0.6667,1.0000
Minute,Browser Name,OS Version Patch,3405.0000,0.5415,0.3228,0.0000,0.2500,0.5000,0.7500,1.0000
Minute,Browser Name,OS Version Patch Minor,540.0000,0.1409,0.0904,0.0000,0.0769,0.1213,0.1787,0.5217
Minute,Browser Name,Device Brand,1067.0000,0.2778,0.2642,0.0000,0.1071,0.1852,0.3333,1.0000
Minute,Browser Name,Device Model,1305.0000,0.3121,0.2682,0.0000,0.1250,0.2222,0.4286,1.0000
Minute,Browser Name,Device Type,1305.0000,0.3121,0.2682,0.0000,0.1250,0.2222,0.4286,1.0000
Minute,Browser Name,Packet Bin,1620.0000,0.2520,0.1789,0.0000,0.1250,0.2143,0.3333,1.0000
Minute,Browser Name,Global Source IP,685.0000,0.3050,0.3380,0.0000,0.0833,0.1489,0.3333,1.0000
Minute,Browser Name,Global Destination IP,683.0000,0.3085,0.3437,0.0000,0.0862,0.1484,0.3274,1.0000
Minute,Browser Name,Is Proxy,1080.0000,0.1948,0.1322,0.0000,0.1000,0.1667,0.2500,0.7692
Minute,Browser Version,OS Version Patch Minor,3635.0000,0.5272,0.3205,0.0000,0.2500,0.5000,0.7500,1.0000
Minute,Browser Version,Global Source IP,3786.0000,0.5460,0.3260,0.0000,0.2500,0.5000,0.8000,1.0000
Minute,Browser Version,Global Destination IP,3791.0000,0.5464,0.3273,0.0000,0.2500,0.5000,0.8000,1.0000
Minute,Browser Patch Minor,OS Name,600.0000,0.1601,0.1009,0.0000,0.0833,0.1407,0.2143,0.5263
Minute,Browser Patch Minor,OS Version,2471.0000,0.4220,0.3129,0.0000,0.1711,0.3333,0.6667,1.0000
Minute,Browser Patch Minor,OS Version Minor,1662.0000,0.3823,0.2619,0.0000,0.1875,0.3333,0.5000,1.0000
Minute,Browser Patch Minor,OS Version Patch,1312.0000,0.3554,0.2446,0.0000,0.1686,0.3072,0.5000,1.0000
Minute,Browser Patch Minor,OS Version Patch Minor,120.0000,0.0675,0.0451,0.0075,0.0331,0.0554,0.0901,0.2206
Minute,Browser Patch Minor,Device Brand,399.0000,0.1960,0.2401,0.0000,0.0699,0.1228,0.1954,1.0000
Minute,Browser Patch Minor,Device Model,817.0000,0.2784,0.2451,0.0000,0.1042,0.2000,0.3571,1.0000
Minute,Browser Patch Minor,Device Type,817.0000,0.2784,0.2451,0.0000,0.1042,0.2000,0.3571,1.0000
Minute,Browser Patch Minor,Packet Bin,360.0000,0.1166,0.0835,0.0000,0.0555,0.0938,0.1538,0.4286
Minute,Browser Patch Minor,Global Source IP,203.0000,0.3555,0.3974,0.0000,0.0476,0.1133,0.7333,1.0000
Minute,Browser Patch Minor,Global Destination IP,203.0000,0.3586,0.3935,0.0000,0.0460,0.1151,0.6667,1.0000
Minute,Browser Patch Minor,Is Proxy,240.0000,0.0907,0.0582,0.0079,0.0463,0.0770,0.1239,0.3065
Minute,OS Name,OS Version,1880.0000,0.3479,0.2806,0.0000,0.1429,0.2500,0.5000,1.0000
Minute,OS Name,OS Version Minor,1332.0000,0.3283,0.2468,0.0000,0.1538,0.2667,0.4392,1.0000
Minute,OS Name,OS Version Patch,1676.0000,0.3892,0.2701,0.0000,0.1818,0.3333,0.5000,1.0000
Minute,OS Name,OS Version Patch Minor,300.0000,0.0989,0.0593,0.0000,0.0553,0.0870,0.1292,0.3333
Minute,OS Name,Device Brand,415.0000,0.2282,0.2993,0.0000,0.0674,0.1085,0.2010,1.0000
Minute,OS Name,Device Model,595.0000,0.2375,0.2630,0.0000,0.0816,0.1463,0.2554,1.0000
Minute,OS Name,Device Type,595.0000,0.2375,0.2630,0.0000,0.0816,0.1463,0.2554,1.0000
Minute,OS Name,Packet Bin,900.0000,0.1713,0.1099,0.0000,0.0938,0.1481,0.2308,0.6667
Minute,OS Name,Global Source IP,426.0000,0.3351,0.3857,0.0000,0.0702,0.1193,0.5000,1.0000
Minute,OS Name,Global Destination IP,429.0000,0.3424,0.3879,0.0077,0.0706,0.1212,0.6667,1.0000
Minute,OS Name,Is Proxy,600.0000,0.1335,0.0805,0.0000,0.0741,0.1222,0.1751,0.5429
Minute,OS Version,OS Version Minor,2785.0000,0.3990,0.2925,0.0000,0.1818,0.3103,0.5000,1.0000
Minute,OS Version,OS Version Patch,3103.0000,0.4656,0.3291,0.0000,0.2000,0.3750,0.6667,1.0000
Minute,OS Version,OS Version Patch Minor,1294.0000,0.2599,0.2148,0.0000,0.1111,0.2000,0.3333,1.0000
Minute,OS Version,Device Brand,1879.0000,0.3668,0.2992,0.0000,0.1429,0.2500,0.5000,1.0000
